request;permission;role;Candidate_Roles
I need to return the Account SAS token for the specified storage account.;Microsoft.Storage/storageAccounts/listAccountSas/action;Reader and Data Access;Reader and Data Access(3)
I need to regenerate the access keys for the specified storage account.;Microsoft.Storage/storageAccounts/regeneratekey/action;Storage Account Key Operator Service Role;Storage Account Key Operator Service Role(2)
I need to regenerate the access keys for the specified storage account.;Microsoft.Storage/storageAccounts/regeneratekey/action;Storage Account Key Operator Service Role;Storage Account Key Operator Service Role(2)
I need to regenerate the access keys for the specified storage account.;Microsoft.Storage/storageAccounts/regeneratekey/action;Storage Account Key Operator Service Role;Storage Account Key Operator Service Role(2)
I need to regenerate the access keys for the specified storage account.;Microsoft.Storage/storageAccounts/regeneratekey/action;Storage Account Key Operator Service Role;Storage Account Key Operator Service Role(2)
I need to regenerate the access keys for the specified storage account.;Microsoft.Storage/storageAccounts/regeneratekey/action;Storage Account Key Operator Service Role;Storage Account Key Operator Service Role(2)
I need to perform validations for cross region restore operation.;Microsoft.DataProtection/subscriptions/resourceGroups/providers/locations/validateCrossRegionRestore/action;Backup Contributor;Backup Contributor(86), Backup Operator(102)
I need to perform validations for cross region restore operation.;Microsoft.DataProtection/subscriptions/resourceGroups/providers/locations/validateCrossRegionRestore/action;Backup Contributor;Backup Contributor(86), Backup Operator(102)
I need to perform validations for cross region restore operation.;Microsoft.DataProtection/subscriptions/resourceGroups/providers/locations/validateCrossRegionRestore/action;Backup Contributor;Backup Contributor(86), Backup Operator(102)
I need to perform validations for cross region restore operation.;Microsoft.DataProtection/subscriptions/resourceGroups/providers/locations/validateCrossRegionRestore/action;Backup Contributor;Backup Contributor(86), Backup Operator(102)
I need to perform validations for cross region restore operation.;Microsoft.DataProtection/subscriptions/resourceGroups/providers/locations/validateCrossRegionRestore/action;Backup Contributor;Backup Contributor(86), Backup Operator(102)
I need to get the properties of a virtual machine.;Microsoft.Compute/virtualMachines/read;Avere Operator;Avere Operator(14)
I need to get the properties of a virtual machine.;Microsoft.Compute/virtualMachines/read;Avere Operator;Avere Operator(14)
I need to get the properties of a virtual machine.;Microsoft.Compute/virtualMachines/read;Avere Operator;Avere Operator(14)
I need to get the properties of a virtual machine.;Microsoft.Compute/virtualMachines/read;Avere Operator;Avere Operator(14)
I need to get the properties of a virtual machine.;Microsoft.Compute/virtualMachines/read;Avere Operator;Avere Operator(14)
I need to return CRR Operation Status for Recovery Services Vault.;Microsoft.RecoveryServices/locations/backupCrrOperationsStatus/read;Backup Reader;Backup Reader(68), Backup Operator(102)
I need to return CRR Operation Status for Recovery Services Vault.;Microsoft.RecoveryServices/locations/backupCrrOperationsStatus/read;Backup Reader;Backup Reader(68), Backup Operator(102)
I need to return CRR Operation Status for Recovery Services Vault.;Microsoft.RecoveryServices/locations/backupCrrOperationsStatus/read;Backup Reader;Backup Reader(68), Backup Operator(102)
I need to return CRR Operation Status for Recovery Services Vault.;Microsoft.RecoveryServices/locations/backupCrrOperationsStatus/read;Backup Reader;Backup Reader(68), Backup Operator(102)
I need to return CRR Operation Status for Recovery Services Vault.;Microsoft.RecoveryServices/locations/backupCrrOperationsStatus/read;Backup Reader;Backup Reader(68), Backup Operator(102)
I need to create and manage a deployment.;Microsoft.Resources/deployments/*;Data Box Contributor;Data Box Contributor(6), Elastic SAN Owner(6), Classic Storage Account Contributor(7), Storage Account Contributor(9), Data Lake Analytics Developer(22), Avere Contributor(23), Backup MUA Admin(26), Backup Contributor(86), Backup Operator(102)
I need to create and manage a deployment.;Microsoft.Resources/deployments/*;Data Box Contributor;Data Box Contributor(6), Elastic SAN Owner(6), Classic Storage Account Contributor(7), Storage Account Contributor(9), Data Lake Analytics Developer(22), Avere Contributor(23), Backup MUA Admin(26), Backup Contributor(86), Backup Operator(102)
I need to create and manage a deployment.;Microsoft.Resources/deployments/*;Data Box Contributor;Data Box Contributor(6), Elastic SAN Owner(6), Classic Storage Account Contributor(7), Storage Account Contributor(9), Data Lake Analytics Developer(22), Avere Contributor(23), Backup MUA Admin(26), Backup Contributor(86), Backup Operator(102)
I need to create and manage a deployment.;Microsoft.Resources/deployments/*;Data Box Contributor;Data Box Contributor(6), Elastic SAN Owner(6), Classic Storage Account Contributor(7), Storage Account Contributor(9), Data Lake Analytics Developer(22), Avere Contributor(23), Backup MUA Admin(26), Backup Contributor(86), Backup Operator(102)
I need to create and manage a deployment.;Microsoft.Resources/deployments/*;Data Box Contributor;Data Box Contributor(6), Elastic SAN Owner(6), Classic Storage Account Contributor(7), Storage Account Contributor(9), Data Lake Analytics Developer(22), Avere Contributor(23), Backup MUA Admin(26), Backup Contributor(86), Backup Operator(102)
I need to return the list of all Protected Items.;Microsoft.RecoveryServices/Vaults/backupFabrics/protectionContainers/protectedItems/read;Backup Reader;Backup Reader(68), Backup Operator(102)
I need to return the list of all Protected Items.;Microsoft.RecoveryServices/Vaults/backupFabrics/protectionContainers/protectedItems/read;Backup Reader;Backup Reader(68), Backup Operator(102)
I need to return the list of all Protected Items.;Microsoft.RecoveryServices/Vaults/backupFabrics/protectionContainers/protectedItems/read;Backup Reader;Backup Reader(68), Backup Operator(102)
I need to return the list of all Protected Items.;Microsoft.RecoveryServices/Vaults/backupFabrics/protectionContainers/protectedItems/read;Backup Reader;Backup Reader(68), Backup Operator(102)
I need to return the list of all Protected Items.;Microsoft.RecoveryServices/Vaults/backupFabrics/protectionContainers/protectedItems/read;Backup Reader;Backup Reader(68), Backup Operator(102)
I need to validate if a feature is supported.;Microsoft.DataProtection/locations/checkFeatureSupport/action;Backup MUA Admin;Backup MUA Admin(26), Backup Reader(68), Backup Contributor(86), Backup Operator(102)
I need to validate if a feature is supported.;Microsoft.DataProtection/locations/checkFeatureSupport/action;Backup MUA Admin;Backup MUA Admin(26), Backup Reader(68), Backup Contributor(86), Backup Operator(102)
I need to validate if a feature is supported.;Microsoft.DataProtection/locations/checkFeatureSupport/action;Backup MUA Admin;Backup MUA Admin(26), Backup Reader(68), Backup Contributor(86), Backup Operator(102)
I need to validate if a feature is supported.;Microsoft.DataProtection/locations/checkFeatureSupport/action;Backup MUA Admin;Backup MUA Admin(26), Backup Reader(68), Backup Contributor(86), Backup Operator(102)
I need to validate if a feature is supported.;Microsoft.DataProtection/locations/checkFeatureSupport/action;Backup MUA Admin;Backup MUA Admin(26), Backup Reader(68), Backup Contributor(86), Backup Operator(102)
I need to list object replication policies.;Microsoft.Storage/storageAccounts/objectReplicationPolicies/read;Storage Account Backup Contributor;Storage Account Backup Contributor(18)
I need to list object replication policies.;Microsoft.Storage/storageAccounts/objectReplicationPolicies/read;Storage Account Backup Contributor;Storage Account Backup Contributor(18)
I need to list object replication policies.;Microsoft.Storage/storageAccounts/objectReplicationPolicies/read;Storage Account Backup Contributor;Storage Account Backup Contributor(18)
I need to list object replication policies.;Microsoft.Storage/storageAccounts/objectReplicationPolicies/read;Storage Account Backup Contributor;Storage Account Backup Contributor(18)
I need to list object replication policies.;Microsoft.Storage/storageAccounts/objectReplicationPolicies/read;Storage Account Backup Contributor;Storage Account Backup Contributor(18)
I need to return the result of adding blob content.;Microsoft.Storage/storageAccounts/blobServices/containers/blobs/add/action;Storage Blob Data Contributor;Storage Blob Data Contributor(9)
I need to return the result of adding blob content.;Microsoft.Storage/storageAccounts/blobServices/containers/blobs/add/action;Storage Blob Data Contributor;Storage Blob Data Contributor(9)
I need to return the result of adding blob content.;Microsoft.Storage/storageAccounts/blobServices/containers/blobs/add/action;Storage Blob Data Contributor;Storage Blob Data Contributor(9)
I need to return the result of adding blob content.;Microsoft.Storage/storageAccounts/blobServices/containers/blobs/add/action;Storage Blob Data Contributor;Storage Blob Data Contributor(9)
I need to return the result of adding blob content.;Microsoft.Storage/storageAccounts/blobServices/containers/blobs/add/action;Storage Blob Data Contributor;Storage Blob Data Contributor(9)
I need to get Operation Result of a Patch Operation for a Backup Vault.;Microsoft.RecoveryServices/Vaults/backupFabrics/operationResults/read;Backup Reader;Backup Reader(68), Backup Operator(102)
I need to get Operation Result of a Patch Operation for a Backup Vault.;Microsoft.RecoveryServices/Vaults/backupFabrics/operationResults/read;Backup Reader;Backup Reader(68), Backup Operator(102)
I need to get Operation Result of a Patch Operation for a Backup Vault.;Microsoft.RecoveryServices/Vaults/backupFabrics/operationResults/read;Backup Reader;Backup Reader(68), Backup Operator(102)
I need to get Operation Result of a Patch Operation for a Backup Vault.;Microsoft.RecoveryServices/Vaults/backupFabrics/operationResults/read;Backup Reader;Backup Reader(68), Backup Operator(102)
I need to get Operation Result of a Patch Operation for a Backup Vault.;Microsoft.RecoveryServices/Vaults/backupFabrics/operationResults/read;Backup Reader;Backup Reader(68), Backup Operator(102)
I need to get list of ResourceGuards in a Subscription.;Microsoft.DataProtection/subscriptions/resourceGroups/providers/resourceGuards/read;Backup MUA Admin;Backup MUA Admin(26)
I need to get list of ResourceGuards in a Subscription.;Microsoft.DataProtection/subscriptions/resourceGroups/providers/resourceGuards/read;Backup MUA Admin;Backup MUA Admin(26)
I need to get list of ResourceGuards in a Subscription.;Microsoft.DataProtection/subscriptions/resourceGroups/providers/resourceGuards/read;Backup MUA Admin;Backup MUA Admin(26)
I need to get list of ResourceGuards in a Subscription.;Microsoft.DataProtection/subscriptions/resourceGroups/providers/resourceGuards/read;Backup MUA Admin;Backup MUA Admin(26)
I need to get list of ResourceGuards in a Subscription.;Microsoft.DataProtection/subscriptions/resourceGroups/providers/resourceGuards/read;Backup MUA Admin;Backup MUA Admin(26)
I need to get the alerts for the Recovery services vault.;Microsoft.RecoveryServices/Vaults/monitoringAlerts/read;Backup Reader;Backup Reader(68), Backup Contributor(86), Backup Operator(102)
I need to get the alerts for the Recovery services vault.;Microsoft.RecoveryServices/Vaults/monitoringAlerts/read;Backup Reader;Backup Reader(68), Backup Contributor(86), Backup Operator(102)
I need to get the alerts for the Recovery services vault.;Microsoft.RecoveryServices/Vaults/monitoringAlerts/read;Backup Reader;Backup Reader(68), Backup Contributor(86), Backup Operator(102)
I need to get the alerts for the Recovery services vault.;Microsoft.RecoveryServices/Vaults/monitoringAlerts/read;Backup Reader;Backup Reader(68), Backup Contributor(86), Backup Operator(102)
I need to get the alerts for the Recovery services vault.;Microsoft.RecoveryServices/Vaults/monitoringAlerts/read;Backup Reader;Backup Reader(68), Backup Contributor(86), Backup Operator(102)
I need to return the result of deleting a container.;Microsoft.Storage/storageAccounts/blobServices/containers/delete;Storage Blob Data Contributor;Storage Blob Data Contributor(9), Avere Operator(14)
I need to return the result of deleting a container.;Microsoft.Storage/storageAccounts/blobServices/containers/delete;Storage Blob Data Contributor;Storage Blob Data Contributor(9), Avere Operator(14)
I need to return the result of deleting a container.;Microsoft.Storage/storageAccounts/blobServices/containers/delete;Storage Blob Data Contributor;Storage Blob Data Contributor(9), Avere Operator(14)
I need to return the result of deleting a container.;Microsoft.Storage/storageAccounts/blobServices/containers/delete;Storage Blob Data Contributor;Storage Blob Data Contributor(9), Avere Operator(14)
I need to return the result of deleting a container.;Microsoft.Storage/storageAccounts/blobServices/containers/delete;Storage Blob Data Contributor;Storage Blob Data Contributor(9), Avere Operator(14)
I need to return the configurations for the region.;Microsoft.DataProtection/subscriptions/resourceGroups/providers/locations/fetchSecondaryRecoveryPoints/action;Backup Reader;Backup Reader(68), Backup Contributor(86), Backup Operator(102)
I need to return the configurations for the region.;Microsoft.DataProtection/subscriptions/resourceGroups/providers/locations/fetchSecondaryRecoveryPoints/action;Backup Reader;Backup Reader(68), Backup Contributor(86), Backup Operator(102)
I need to return the configurations for the region.;Microsoft.DataProtection/subscriptions/resourceGroups/providers/locations/fetchSecondaryRecoveryPoints/action;Backup Reader;Backup Reader(68), Backup Contributor(86), Backup Operator(102)
I need to return the configurations for the region.;Microsoft.DataProtection/subscriptions/resourceGroups/providers/locations/fetchSecondaryRecoveryPoints/action;Backup Reader;Backup Reader(68), Backup Contributor(86), Backup Operator(102)
I need to return the configurations for the region.;Microsoft.DataProtection/subscriptions/resourceGroups/providers/locations/fetchSecondaryRecoveryPoints/action;Backup Reader;Backup Reader(68), Backup Contributor(86), Backup Operator(102)
I need to get the resources for the resource group.;Microsoft.Resources/subscriptions/resourceGroups/resources/read;Avere Contributor;Avere Contributor(23)
I need to get the resources for the resource group.;Microsoft.Resources/subscriptions/resourceGroups/resources/read;Avere Contributor;Avere Contributor(23)
I need to get the resources for the resource group.;Microsoft.Resources/subscriptions/resourceGroups/resources/read;Avere Contributor;Avere Contributor(23)
I need to get the resources for the resource group.;Microsoft.Resources/subscriptions/resourceGroups/resources/read;Avere Contributor;Avere Contributor(23)
I need to get the resources for the resource group.;Microsoft.Resources/subscriptions/resourceGroups/resources/read;Avere Contributor;Avere Contributor(23)
I need to return object details of the Protected Item.;Microsoft.RecoveryServices/Vaults/backupFabrics/protectionContainers/protectedItems/read;Backup Reader;Backup Reader(68), Backup Operator(102)
I need to return object details of the Protected Item.;Microsoft.RecoveryServices/Vaults/backupFabrics/protectionContainers/protectedItems/read;Backup Reader;Backup Reader(68), Backup Operator(102)
I need to return object details of the Protected Item.;Microsoft.RecoveryServices/Vaults/backupFabrics/protectionContainers/protectedItems/read;Backup Reader;Backup Reader(68), Backup Operator(102)
I need to return object details of the Protected Item.;Microsoft.RecoveryServices/Vaults/backupFabrics/protectionContainers/protectedItems/read;Backup Reader;Backup Reader(68), Backup Operator(102)
I need to return object details of the Protected Item.;Microsoft.RecoveryServices/Vaults/backupFabrics/protectionContainers/protectedItems/read;Backup Reader;Backup Reader(68), Backup Operator(102)
I need to delete the Backup Instance.;Microsoft.DataProtection/backupVaults/backupInstances/delete;Backup Contributor;Backup Contributor(86)
I need to delete the Backup Instance.;Microsoft.DataProtection/backupVaults/backupInstances/delete;Backup Contributor;Backup Contributor(86)
I need to delete the Backup Instance.;Microsoft.DataProtection/backupVaults/backupInstances/delete;Backup Contributor;Backup Contributor(86)
I need to delete the Backup Instance.;Microsoft.DataProtection/backupVaults/backupInstances/delete;Backup Contributor;Backup Contributor(86)
I need to delete the Backup Instance.;Microsoft.DataProtection/backupVaults/backupInstances/delete;Backup Contributor;Backup Contributor(86)
I need to register a container with Recovery Service.;Microsoft.RecoveryServices/Vaults/backupFabrics/protectionContainers/write;Backup Operator;Backup Operator(102)
I need to register a container with Recovery Service.;Microsoft.RecoveryServices/Vaults/backupFabrics/protectionContainers/write;Backup Operator;Backup Operator(102)
I need to register a container with Recovery Service.;Microsoft.RecoveryServices/Vaults/backupFabrics/protectionContainers/write;Backup Operator;Backup Operator(102)
I need to register a container with Recovery Service.;Microsoft.RecoveryServices/Vaults/backupFabrics/protectionContainers/write;Backup Operator;Backup Operator(102)
I need to register a container with Recovery Service.;Microsoft.RecoveryServices/Vaults/backupFabrics/protectionContainers/write;Backup Operator;Backup Operator(102)
I need to do all type of validations.;Microsoft.DataProtection/backupVaults/validateForBackup/action;Backup Reader;Backup Reader(68), Backup Contributor(86), Backup Operator(102)
I need to do all type of validations.;Microsoft.DataProtection/backupVaults/validateForBackup/action;Backup Reader;Backup Reader(68), Backup Contributor(86), Backup Operator(102)
I need to do all type of validations.;Microsoft.DataProtection/backupVaults/validateForBackup/action;Backup Reader;Backup Reader(68), Backup Contributor(86), Backup Operator(102)
I need to do all type of validations.;Microsoft.DataProtection/backupVaults/validateForBackup/action;Backup Reader;Backup Reader(68), Backup Contributor(86), Backup Operator(102)
I need to do all type of validations.;Microsoft.DataProtection/backupVaults/validateForBackup/action;Backup Reader;Backup Reader(68), Backup Contributor(86), Backup Operator(102)
I need to write to a blob.;Microsoft.Storage/storageAccounts/blobServices/containers/blobs/write;Storage Blob Data Contributor;Storage Blob Data Contributor(9), Avere Operator(14), Avere Contributor(23)
I need to write to a blob.;Microsoft.Storage/storageAccounts/blobServices/containers/blobs/write;Storage Blob Data Contributor;Storage Blob Data Contributor(9), Avere Operator(14), Avere Contributor(23)
I need to write to a blob.;Microsoft.Storage/storageAccounts/blobServices/containers/blobs/write;Storage Blob Data Contributor;Storage Blob Data Contributor(9), Avere Operator(14), Avere Contributor(23)
I need to write to a blob.;Microsoft.Storage/storageAccounts/blobServices/containers/blobs/write;Storage Blob Data Contributor;Storage Blob Data Contributor(9), Avere Operator(14), Avere Contributor(23)
I need to write to a blob.;Microsoft.Storage/storageAccounts/blobServices/containers/blobs/write;Storage Blob Data Contributor;Storage Blob Data Contributor(9), Avere Operator(14), Avere Contributor(23)
I need to do inquiry for workloads within a container.;Microsoft.RecoveryServices/Vaults/backupFabrics/protectionContainers/inquire/action;Backup Operator;Backup Operator(102)
I need to do inquiry for workloads within a container.;Microsoft.RecoveryServices/Vaults/backupFabrics/protectionContainers/inquire/action;Backup Operator;Backup Operator(102)
I need to do inquiry for workloads within a container.;Microsoft.RecoveryServices/Vaults/backupFabrics/protectionContainers/inquire/action;Backup Operator;Backup Operator(102)
I need to do inquiry for workloads within a container.;Microsoft.RecoveryServices/Vaults/backupFabrics/protectionContainers/inquire/action;Backup Operator;Backup Operator(102)
I need to do inquiry for workloads within a container.;Microsoft.RecoveryServices/Vaults/backupFabrics/protectionContainers/inquire/action;Backup Operator;Backup Operator(102)
I need to delete a queue.;Microsoft.Storage/storageAccounts/queueServices/queues/delete;Storage Queue Data Contributor;Storage Queue Data Contributor(7)
I need to delete a queue.;Microsoft.Storage/storageAccounts/queueServices/queues/delete;Storage Queue Data Contributor;Storage Queue Data Contributor(7)
I need to delete a queue.;Microsoft.Storage/storageAccounts/queueServices/queues/delete;Storage Queue Data Contributor;Storage Queue Data Contributor(7)
I need to delete a queue.;Microsoft.Storage/storageAccounts/queueServices/queues/delete;Storage Queue Data Contributor;Storage Queue Data Contributor(7)
I need to delete a queue.;Microsoft.Storage/storageAccounts/queueServices/queues/delete;Storage Queue Data Contributor;Storage Queue Data Contributor(7)
I need to get information about a role assignment.;Microsoft.Authorization/roleAssignments/read;Elastic SAN Volume Group Owner;Elastic SAN Volume Group Owner(4), Elastic SAN Reader(5)
I need to get information about a role assignment.;Microsoft.Authorization/roleAssignments/read;Elastic SAN Volume Group Owner;Elastic SAN Volume Group Owner(4), Elastic SAN Reader(5)
I need to get information about a role assignment.;Microsoft.Authorization/roleAssignments/read;Elastic SAN Volume Group Owner;Elastic SAN Volume Group Owner(4), Elastic SAN Reader(5)
I need to get information about a role assignment.;Microsoft.Authorization/roleAssignments/read;Elastic SAN Volume Group Owner;Elastic SAN Volume Group Owner(4), Elastic SAN Reader(5)
I need to get information about a role assignment.;Microsoft.Authorization/roleAssignments/read;Elastic SAN Volume Group Owner;Elastic SAN Volume Group Owner(4), Elastic SAN Reader(5)
I need to return list of containers.;Microsoft.RecoveryServices/Vaults/backupFabrics/protectionContainers/read;Backup Reader;Backup Reader(68), Backup Operator(102)
I need to return list of containers.;Microsoft.RecoveryServices/Vaults/backupFabrics/protectionContainers/read;Backup Reader;Backup Reader(68), Backup Operator(102)
I need to return list of containers.;Microsoft.RecoveryServices/Vaults/backupFabrics/protectionContainers/read;Backup Reader;Backup Reader(68), Backup Operator(102)
I need to return list of containers.;Microsoft.RecoveryServices/Vaults/backupFabrics/protectionContainers/read;Backup Reader;Backup Reader(68), Backup Operator(102)
I need to return list of containers.;Microsoft.RecoveryServices/Vaults/backupFabrics/protectionContainers/read;Backup Reader;Backup Reader(68), Backup Operator(102)
I need to return the result of put blob container.;Microsoft.Storage/storageAccounts/blobServices/containers/write;Storage Blob Data Contributor;Storage Blob Data Contributor(9), Avere Operator(14), Storage Account Backup Contributor(18)
I need to return the result of put blob container.;Microsoft.Storage/storageAccounts/blobServices/containers/write;Storage Blob Data Contributor;Storage Blob Data Contributor(9), Avere Operator(14), Storage Account Backup Contributor(18)
I need to return the result of put blob container.;Microsoft.Storage/storageAccounts/blobServices/containers/write;Storage Blob Data Contributor;Storage Blob Data Contributor(9), Avere Operator(14), Storage Account Backup Contributor(18)
I need to return the result of put blob container.;Microsoft.Storage/storageAccounts/blobServices/containers/write;Storage Blob Data Contributor;Storage Blob Data Contributor(9), Avere Operator(14), Storage Account Backup Contributor(18)
I need to return the result of put blob container.;Microsoft.Storage/storageAccounts/blobServices/containers/write;Storage Blob Data Contributor;Storage Blob Data Contributor(9), Avere Operator(14), Storage Account Backup Contributor(18)
I need to create a backup Protection Intent.;Microsoft.RecoveryServices/Vaults/backupFabrics/backupProtectionIntent/write;Backup Operator;Backup Operator(102)
I need to create a backup Protection Intent.;Microsoft.RecoveryServices/Vaults/backupFabrics/backupProtectionIntent/write;Backup Operator;Backup Operator(102)
I need to create a backup Protection Intent.;Microsoft.RecoveryServices/Vaults/backupFabrics/backupProtectionIntent/write;Backup Operator;Backup Operator(102)
I need to create a backup Protection Intent.;Microsoft.RecoveryServices/Vaults/backupFabrics/backupProtectionIntent/write;Backup Operator;Backup Operator(102)
I need to create a backup Protection Intent.;Microsoft.RecoveryServices/Vaults/backupFabrics/backupProtectionIntent/write;Backup Operator;Backup Operator(102)
I need to create or update a linked DataLakeStore account of a DataLakeAnalytics account.;Microsoft.DataLakeAnalytics/accounts/dataLakeStoreAccounts/Write;Data Lake Analytics Developer;Data Lake Analytics Developer(22)
I need to create or update a linked DataLakeStore account of a DataLakeAnalytics account.;Microsoft.DataLakeAnalytics/accounts/dataLakeStoreAccounts/Write;Data Lake Analytics Developer;Data Lake Analytics Developer(22)
I need to create or update a linked DataLakeStore account of a DataLakeAnalytics account.;Microsoft.DataLakeAnalytics/accounts/dataLakeStoreAccounts/Write;Data Lake Analytics Developer;Data Lake Analytics Developer(22)
I need to create or update a linked DataLakeStore account of a DataLakeAnalytics account.;Microsoft.DataLakeAnalytics/accounts/dataLakeStoreAccounts/Write;Data Lake Analytics Developer;Data Lake Analytics Developer(22)
I need to create or update a linked DataLakeStore account of a DataLakeAnalytics account.;Microsoft.DataLakeAnalytics/accounts/dataLakeStoreAccounts/Write;Data Lake Analytics Developer;Data Lake Analytics Developer(22)
I need to move the blob from one path to another.;Microsoft.Storage/storageAccounts/blobServices/containers/blobs/move/action;Storage Blob Data Contributor;Storage Blob Data Contributor(9)
I need to move the blob from one path to another.;Microsoft.Storage/storageAccounts/blobServices/containers/blobs/move/action;Storage Blob Data Contributor;Storage Blob Data Contributor(9)
I need to move the blob from one path to another.;Microsoft.Storage/storageAccounts/blobServices/containers/blobs/move/action;Storage Blob Data Contributor;Storage Blob Data Contributor(9)
I need to move the blob from one path to another.;Microsoft.Storage/storageAccounts/blobServices/containers/blobs/move/action;Storage Blob Data Contributor;Storage Blob Data Contributor(9)
I need to move the blob from one path to another.;Microsoft.Storage/storageAccounts/blobServices/containers/blobs/move/action;Storage Blob Data Contributor;Storage Blob Data Contributor(9)
I need to return the result of processing a message.;Microsoft.Storage/storageAccounts/queueServices/queues/messages/process/action;Storage Queue Data Message Processor;Storage Queue Data Message Processor(2), Storage Queue Data Contributor(7)
I need to return the result of processing a message.;Microsoft.Storage/storageAccounts/queueServices/queues/messages/process/action;Storage Queue Data Message Processor;Storage Queue Data Message Processor(2), Storage Queue Data Contributor(7)
I need to return the result of processing a message.;Microsoft.Storage/storageAccounts/queueServices/queues/messages/process/action;Storage Queue Data Message Processor;Storage Queue Data Message Processor(2), Storage Queue Data Contributor(7)
I need to return the result of processing a message.;Microsoft.Storage/storageAccounts/queueServices/queues/messages/process/action;Storage Queue Data Message Processor;Storage Queue Data Message Processor(2), Storage Queue Data Contributor(7)
I need to return the result of processing a message.;Microsoft.Storage/storageAccounts/queueServices/queues/messages/process/action;Storage Queue Data Message Processor;Storage Queue Data Message Processor(2), Storage Queue Data Contributor(7)
I need to list cross region restore jobs of backup instance from secondary region.;Microsoft.DataProtection/subscriptions/resourceGroups/providers/locations/fetchCrossRegionRestoreJobs/action;Backup Reader;Backup Reader(68), Backup Contributor(86), Backup Operator(102)
I need to list cross region restore jobs of backup instance from secondary region.;Microsoft.DataProtection/subscriptions/resourceGroups/providers/locations/fetchCrossRegionRestoreJobs/action;Backup Reader;Backup Reader(68), Backup Contributor(86), Backup Operator(102)
I need to list cross region restore jobs of backup instance from secondary region.;Microsoft.DataProtection/subscriptions/resourceGroups/providers/locations/fetchCrossRegionRestoreJobs/action;Backup Reader;Backup Reader(68), Backup Contributor(86), Backup Operator(102)
I need to list cross region restore jobs of backup instance from secondary region.;Microsoft.DataProtection/subscriptions/resourceGroups/providers/locations/fetchCrossRegionRestoreJobs/action;Backup Reader;Backup Reader(68), Backup Contributor(86), Backup Operator(102)
I need to list cross region restore jobs of backup instance from secondary region.;Microsoft.DataProtection/subscriptions/resourceGroups/providers/locations/fetchCrossRegionRestoreJobs/action;Backup Reader;Backup Reader(68), Backup Contributor(86), Backup Operator(102)
