request;permission;role;Candidate_Roles
I need to approve or reject new organizational messages for delivery in the Microsoft 365 admin center.;microsoft.office365.organizationalMessages/allEntities/allProperties/allTasks;Organizational Messages Writer;Organizational Messages Writer(3), Global Administrator(205)
I need to approve or reject new organizational messages for delivery in the Microsoft 365 admin center.;microsoft.office365.organizationalMessages/allEntities/allProperties/allTasks;Organizational Messages Writer;Organizational Messages Writer(3), Global Administrator(205)
I need to approve or reject new organizational messages for delivery in the Microsoft 365 admin center.;microsoft.office365.organizationalMessages/allEntities/allProperties/allTasks;Organizational Messages Writer;Organizational Messages Writer(3), Global Administrator(205)
I need to approve or reject new organizational messages for delivery in the Microsoft 365 admin center.;microsoft.office365.organizationalMessages/allEntities/allProperties/allTasks;Organizational Messages Writer;Organizational Messages Writer(3), Global Administrator(205)
I need to read all properties of access reviews for membership in Security and Microsoft 365 groups, including role-assignable groups.;NONE;NONE;NONE
I need to read all properties of access reviews for membership in Security and Microsoft 365 groups, including role-assignable groups.;NONE;NONE;NONE
I need to read all properties of access reviews for membership in Security and Microsoft 365 groups, including role-assignable groups.;NONE;NONE;NONE
I need to read all properties of access reviews for membership in Security and Microsoft 365 groups, including role-assignable groups.;NONE;NONE;NONE
I need to read all properties of access reviews for membership in Security and Microsoft 365 groups, including role-assignable groups.;NONE;NONE;NONE
I need to restore deleted users.;NONE;NONE;NONE
I need to restore deleted users.;NONE;NONE;NONE
I need to restore deleted users.;NONE;NONE;NONE
I need to restore deleted users.;NONE;NONE;NONE
I need to restore deleted users.;NONE;NONE;NONE
I need to update tenant restrictions of cross-tenant access policy for partners.;microsoft.directory/crossTenantAccessPolicy/partners/tenantRestrictions/update;Security Administrator;Security Administrator(80), Global Administrator(205)
I need to update tenant restrictions of cross-tenant access policy for partners.;microsoft.directory/crossTenantAccessPolicy/partners/tenantRestrictions/update;Security Administrator;Security Administrator(80), Global Administrator(205)
I need to update tenant restrictions of cross-tenant access policy for partners.;microsoft.directory/crossTenantAccessPolicy/partners/tenantRestrictions/update;Security Administrator;Security Administrator(80), Global Administrator(205)
I need to update tenant restrictions of cross-tenant access policy for partners.;microsoft.directory/crossTenantAccessPolicy/partners/tenantRestrictions/update;Security Administrator;Security Administrator(80), Global Administrator(205)
I need to update tenant restrictions of cross-tenant access policy for partners.;microsoft.directory/crossTenantAccessPolicy/partners/tenantRestrictions/update;Security Administrator;Security Administrator(80), Global Administrator(205)
I need to read all properties on audit logs, excluding custom security attributes audit logs.;NONE;NONE;NONE
I need to read all properties on audit logs, excluding custom security attributes audit logs.;NONE;NONE;NONE
I need to read all properties on audit logs, excluding custom security attributes audit logs.;NONE;NONE;NONE
I need to read all properties on audit logs, excluding custom security attributes audit logs.;NONE;NONE;NONE
I need to read all properties on audit logs, excluding custom security attributes audit logs.;NONE;NONE;NONE
I need to read entities and permissions of SharePoint Embedded containers.;microsoft.office365.fileStorageContainers/allEntities/allProperties/allTasks;SharePoint Embedded Administrator;SharePoint Embedded Administrator(6), Global Administrator(205)
I need to read entities and permissions of SharePoint Embedded containers.;microsoft.office365.fileStorageContainers/allEntities/allProperties/allTasks;SharePoint Embedded Administrator;SharePoint Embedded Administrator(6), Global Administrator(205)
I need to read entities and permissions of SharePoint Embedded containers.;microsoft.office365.fileStorageContainers/allEntities/allProperties/allTasks;SharePoint Embedded Administrator;SharePoint Embedded Administrator(6), Global Administrator(205)
I need to read entities and permissions of SharePoint Embedded containers.;microsoft.office365.fileStorageContainers/allEntities/allProperties/allTasks;SharePoint Embedded Administrator;SharePoint Embedded Administrator(6), Global Administrator(205)
I need to read entities and permissions of SharePoint Embedded containers.;microsoft.office365.fileStorageContainers/allEntities/allProperties/allTasks;SharePoint Embedded Administrator;SharePoint Embedded Administrator(6), Global Administrator(205)
I need to read and configure Azure DevOps.;microsoft.azure.devOps/allEntities/allTasks;Azure DevOps Administrator;Azure DevOps Administrator(1)
I need to read and configure Azure DevOps.;microsoft.azure.devOps/allEntities/allTasks;Azure DevOps Administrator;Azure DevOps Administrator(1)
I need to read and configure Azure DevOps.;microsoft.azure.devOps/allEntities/allTasks;Azure DevOps Administrator;Azure DevOps Administrator(1)
I need to read and configure Azure DevOps.;microsoft.azure.devOps/allEntities/allTasks;Azure DevOps Administrator;Azure DevOps Administrator(1)
I need to read and configure Azure DevOps.;microsoft.azure.devOps/allEntities/allTasks;Azure DevOps Administrator;Azure DevOps Administrator(1)
I need to update basic properties of custom rules that define network locations.;NONE;NONE;NONE
I need to update basic properties of custom rules that define network locations.;NONE;NONE;NONE
I need to update basic properties of custom rules that define network locations.;NONE;NONE;NONE
I need to update basic properties of custom rules that define network locations.;NONE;NONE;NONE
I need to update basic properties of custom rules that define network locations.;NONE;NONE;NONE
I need to delete custom rules that define network locations.;NONE;NONE;NONE
I need to delete custom rules that define network locations.;NONE;NONE;NONE
I need to delete custom rules that define network locations.;NONE;NONE;NONE
I need to delete custom rules that define network locations.;NONE;NONE;NONE
I need to delete custom rules that define network locations.;NONE;NONE;NONE
